"Hey guys 💜
فيكن تشتركوا بقناتي 🤗",neutral,6
تابعوا قناتى Mohamed zizo لتتفرج على احلى فيديوهات,neutral,8
"يستخدم Spider-Man كل قوته لمنع تحطم قطار داخل المدينة

📽The Amazing Spider Man |",neutral,13
مرحباة ممكن تشتركو بقناة mimo fidan لو سمحتو وادعمو هل البنت,neutral,11
لحظه قنص لبنان خطير sniper lebanon,neutral,6
فيلم اللمبي الجديد بقناتي إضغط علي صورة القناة تجد جميع الأفلام العربية والاجنبي,neutral,15
ألمشتهيه تجي خاص أصدقائك على YouTube,neutral,6
"شاهدوا الفيلم الوثائقي القصير عن تجربة شخصية فتحت ملف وقضية إنسانية عالمية 

Wat",neutral,30
"حلقة ( حمدي المرغني )
تقديم: شيماء سيف
ضيف البرنامج: الفنان حمدي الميرغني 
أنتاج",neutral,20
اذا كنت بتحب فيديوهات AMV الخاصه بالانمي ارجوك ان تدخل الي قناتي و اذا اعجبتك ال,neutral,30
المسرحيه كامله على قناتي ادخل وشفها جوده HD,neutral,8
ملخص فيلم The Wedding Guest,neutral,5
الي يحب القران الكريم يدخل علي القناه دي alshbrwy etawy,neutral,10
"تنظيف و ترتيب المنزل ب ٣٠ دقيقة
Like & follow pls",neutral,10
لو سمحتو اشتركوا في قناتي إسمها tala tv عندي اربع وعشرين مشترك اشتركوا لو سمحتو ,neutral,26
"قناة Mazzikka Pro : 

فضلا وليس امرا ادعمنا بعمل لايك واشترك Subscribe فالقناة ل",neutral,19
عروض سوق كوم على جوال آيفون SE الجديد,neutral,8
"محمد صلاح يعلق زينة رمضان في منزله 
MO SALAH ramadan",neutral,10
"Provide useful videos, please support me and subscribe to me بقدم فيديوهات مفيدة",neutral,18
اللى عايز لعبة فيفا 16 متكركه او لعبه farcry primal اوthe division يكلمنى على 01,neutral,24
نسخه جديده من God of war للاندرويد اكثر من رائعه .. بدون انترنت .. تحميل مباشر,neutral,16
Ines queen read books قناة لقراءة القصص الإنجليزية للأطفال,neutral,9
".. كلمات منستعملها كتير باللغة العربية بس اصلها..سرياني عملت فيديو عنن 
اسم القناة ",neutral,23
"محمد صلاح نزل في لعبة GTA V

هتلاقو الفيديو عندي في القناة وعقبالكم كدا نشوفكم ب",neutral,20
"Are you trying to sleep? 
Youre welcome to my new channel 
هل تحاول النوم؟
اهلا ",neutral,19
"اتمنى اللى يشوف تعليقي يشرفني باشتراك 
Subscribe to my channel, friends, thanks ",neutral,13
قبل ماتفكر تتعلم اي لغة لا زم تعرف اصعب خمس لغات في العالم                   Top,neutral,38
الي يحب الاغاني يضغتلي لايك وادخلو علي قناتي الجديده للاغاني واسمها  Osama Shawk. واضغطو لايك وسابسكريب,neutral,17
"Discover This Safe Box Secrets By yourself. إكتشف أسرار
هذه الخزينه بنفسك

My daughter Box- صندوق إبنتى",neutral,15
last music حماقي - كليب ما بلاش,neutral,7
رقصة الجوكر في دمشق    joker in Damascus,neutral,10
Video Nidal Jafar لاتنسو الاشتراك بالقناة,neutral,6
"ممكن لو سمحتي تدعميني بالقناة ...
ممكن اشتراك بالقناة بالكبس على الزر الاحمر sub",neutral,17
ممكن subscribe لو تسمحون ♥️♥️,neutral,5
join us to learn english  ابرضو انت محتاج تتعلم انجليزى افتح الفيديو و اتعلم معا,neutral,17
ممكن اشتراك في قناتي وهردها اسمها hamo khalid,neutral,8
من جاي من فرقه pig فرقه كوريه تغني اغاني عربيه ارجوكم ادعموهم والله روعه,neutral,14
"فرقة B. I. G سوت كوفر عليها روحو شوفوها

💓",neutral,9
"الفرقة الكورية B.I.G عملت cover للأغنية 🥵 
لاتنسون اللايك أنتم كريمين وهم يستاهل",neutral,13
تابعوني على Nice Nostalgie Covers,neutral,5
سلام ممكن الاشتراك في قناتي Doha ghani دخلو تشوفو عندي مايفيد♥️😙,neutral,11
الحياة ككل 3 دقات... لله... للوطن... للأهل ومن قلب ينبض بالصفاء. Subscribe,neutral,12
ادخلو قناتي فيديوهات تعجبكم view my channel please find a video of my channel,neutral,14
بعد اذنكم يريت تشتركو في القناة 👇👇 mostafa Bishr,neutral,9
لو تكرمتم تدعموني ع البيدج دا ع الفيس بوك لسه عملاه جديد ارجوا منكم أن تدعموني م,neutral,29
"انا في انتظار دعمكم القناه الجديده علي اليوتيوب

I am waiting for your new chann",neutral,17
اشترك بقناتي وبجبلك أيفون x,neutral,5
Subscribe to my channel-اشنرك في قناتي,neutral,6
"‏استمعوا لصوت حسين باغنية سرج يا فرس اللطام 👇 Listen to the voice
 
‎#houcineben",neutral,16
"يا ريت يا جماعه تشتركو في قناتي ومردوده ليكم
O Rit, his community, share my chan",neutral,20
"اشتراك في قناتي ليأتي اليك كام هائل من الاشتراكات علي قناتك 
Subiscrib with my c",neutral,15
سينما فور يو منوعات Cinema 4U,neutral,6
"مرحبا عندي قناة باليوتيوب أسمى  BlaloTube بتمنا تروحو تشتركوا فيها وتابعوني
 
و ",neutral,14
انا عندي قناة اسمها fantast three 3 اتمنى نوصل 30 مشارك,neutral,11
"اشتركوا في قناتي واردها
+karem telbane",neutral,5
"موقع الربح بمجرد النقرات تم نقله ياشباب
من Successhare لـ Paidollars
وروابطه تعم",neutral,13
لو سمحتو اعملو subscribe في قناتي و شوفو اول فيديو عن مهارات محمد صلاح,neutral,14
العايز ينزيل الفيديو  برنامج  >>>>> UmmyVideoDownloader,neutral,8
لتحميل الاغنية hd فيديو و صوت دوس علي اللينك ده  و بعدين استني خمسي ثواني و دوس ,neutral,24
شباب ممكن تروحون ل قناتي و اسم القناة abdalrahman syr,neutral,10
"مشاهدة bein, osn, ART والعديد من القنوات الاخرى مباشر بدون اشتراك",neutral,11
قناة ممتازة ياريت كله يعملها subscribe,neutral,6
اللى عاوز يسمع كل جديد يعملى subscribe انا مهندس الصوت اللى اشتغل ف الاغنية,neutral,14
"في الدقيقة 2:56 المودل عملت خركة عبدة الشيطان أو  قرون الشيطان اللي هي حركة الهي. غفلتك يا عسيلي هي و بتاع المونتاج 
SATANIC DEVIL HORNS 2 HANDS
خد بالك يا عسيلي ",neutral,50
ازاى فيه ناس بتعمل dislike,neutral,5
في 281 Dislike ليه يعني ايه الغلط في الاغنيه دي..؟!,neutral,10
لو كان التوزيع slow guitar  بس كان هيبقى احلى و لايق اكتر و ال tempo يتعدل ابطئ . كانت هتبقى اغنيه تعيش و مش شبه الموجود و المتداول,neutral,30
"ستشرق الشمس و سنحاول مرة أخري.

The sun will rise and we will try again. ذكرى يوم الا ثنين  عام 2021  شهر 6/28",neutral,24
نفسى اعرف الناس اللى عاملة dislike ايه بالظبط مشكلتها,neutral,9
"معلش سؤال انت منزل الاغانى ديه كلها ازاى على قناتك الخاصه 
انا بسأل علشان لو الف",neutral,30
يوم الاربعاء الموافق 16/4/2021 صيف زمن الكرورنا فى اسوان 2021 اسوان ... hossam abo mazen,neutral,15
"الاخراج يشبه اغنية كاميلا consequences 
 والمونتاج",neutral,7
مش عارفه اللي عامل dislike عامله ليه اصلا,neutral,8
نفسي اعرف مين يلي بيضغط dislike,neutral,6
مش قادر افهم إزاي حد جاله قلب يعمل Dislike . مش فاهمها خالص 😢,neutral,14
أنا مستغرب جداً الناس اللي عاملة Dislike ، هو إيه اللي مش حلو ف الغنوة ؟!,neutral,16
انا نفسي افهم هوا ال unlike بيعمل ايه هنا,neutral,9
هو تلوين الفيديو فيه مشكلة ولا انتو قصدينه ؟؟  Ramadan,neutral,11
"مهما حدث في حياتك ، يمكنك البدء من جديد.

‏Whatever happens in your life, you ca",neutral,18
الكليب مستوحى من أغنية 69 punani,neutral,6
نفسي اعمل اغنيه مع mohqmed rqmqdqn,neutral,6
تصحيح بس هو فانوس يعني lantern مش lamp (انا محنك),neutral,10
نفس اغنية psy مال I got it from my daddy,neutral,10
و النعمه اسمها ferrari مش ferari,neutral,6
أنا شفت الكليب في 17 vu,neutral,6
بقولك ايه يا معلم انا عايز فون iPhone 11 pro او 12 pro انت عارف سعرهم عندنا في م,neutral,28
"Why there is ti much belly dancer 
Make halal music video 
افتكر اصلك يا محمد رم",neutral,20
الكليب مقدمتو بتشبه rain over me,neutral,6
أنا بدي افهم هادا Gims ليش بيضل يصرخ وهو بيغني 😒,neutral,11
انا مش فاهمه هو بيقول ايه ابقي احط ال lyrics please,neutral,11
نفس الفيديو الي صوروه سوبر ام في اغنية jopping تقريبا.!!,neutral,10
ولاهي views متوقفة لأن الأغنية من ساعتين نفس الرقم و likes كان أقل ب٢٠ الف,neutral,15
اتمنى من محمد رمضان🇪🇬 يعمل فيديو كليب مشترك مع soolking 🇩🇿🌸,neutral,11
كليب تقليد chris brown,neutral,4
مع شويه لحن عربي  اما الرقصه جديده ماشوفتها من قبل  والكليب  فكره الكليب من اغني,neutral,20
تقليد ل اغنية bum tam tam,neutral,6
يا جماعه عندي امتحان بكره ادعولي بالله عليكم، محدش يطنش ، ومحدش يقولي فاتح YouTu,neutral,19
نفس كلمات اغنية bum bum Tom tom,neutral,7
I want 1000 مشترك ياريت توصلني ألف مشترك,neutral,8
"محاولة تقليد مغني الراب التونسي
SWAG MAN",neutral,6
محمد رمضان ينفع طعتيني مليون جنيه please,neutral,7
بحاول يقلد dan belzerian,neutral,4
انت ليه مش مفعل القناه للربح انت ممكن تربح منها على الأقل نصف ال بتخدو من التمثي,neutral,25
"اكتر من 61% dislike 😢😂😂
ايه السبب اللي يخليك تعمل الأغنية دي طيب ؟",neutral,13
"337👍
219👎👎👎👎
دا اكتر dis like",neutral,4
مش ده البيت بتاع Franklin Clinton اللي فـ GTA V ؟ظظظ,neutral,11
بيفكرني ب snop dogg,neutral,4
كان حاب يقلد اغنيه برونو مارس 24k magic,neutral,8
لو انت بتحاول تعمل brand لنفسك فانت مش فاهم ال target audience بتوعك .. و لو انت مصدق اللى بتعمله فكر فى زيارة طبيب نفسى فى اقرب وقت لأن المرض النفسى مش,neutral,39
بيقلد Dan bilzeruan,neutral,3
اول مره اشوف فيديو واخد ال dislikes دي ✋,neutral,9
انت اهلاوي ولا زملكاوي ي Number one,neutral,7
"انا نفسي اعرف انت بتمثل ولا بتغني ولا آيه بالظبط ؟
او نفسك تبقه rapper ؟
قولنا و",neutral,16
طالاما عمل auto tune يبقي ناوي يكمل غني,neutral,8
الكليب طبق الأصل لكليب الأسطورة مايكل جاكسن smooth criminel,neutral,9
"الفيديو كامل تقليد  للبيكي بلاندرز
Peaky bl",neutral,7
تقليد  ال باتشينو scarface,neutral,5
نفس اخراج اغنية smooth criminal,neutral,5
67 million مشاهد,neutral,3
"نفسي
نصلي علي الحبيب
51,071,073 views",neutral,4
يقلد في مايكل جاكسون في اغنية  smooth criminal,neutral,9
حسيت بل فيديو عم يقلد بيكي بلانديز PEAKY BLINDERS,neutral,9
"الاغنية و اسلوب تصوير الكليب شبه كليبات و اغاني psy
حتى فكرة اللزمة بتاع الرقص م",neutral,21
مافيا هو النسخه العربيه من smooth criminal  لمايكل جاكسون ونفس السلاح نفس اللبس,neutral,14
الاحداث والمشاهد شايفها ااقتبااس من مسلسل peaky blinders,neutral,8
حسيته بيقلد شويه smooth criminal,neutral,5
مش عارف ليه حاس اني داخل pupge 😂😂😂,neutral,8
هو في الكليب حساه بيقلد فيه Bruno Mars ولا بيتهيألي 🤔,neutral,11
"اللى عاوز يتفرج على افلام تشبه الكليب يتفرج على الافلام دى
public enemies       ",neutral,22
بيقلد Peaky blinders,neutral,3
الي شايف انه بيقلد ال Peaky blinders يدوس لايك 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,neutral,10
الكليب ناقصه لوجو Vevo بس,neutral,5
فى   مشكلة   فى  برنامج ARAR عندى البرنامج بعد  لما  خلص  فك الضغط  الملف  الملف,neutral,30
ال نفسو يشوف دنيا سمير غانم Like و Subscribe لدنيا,neutral,10
لو سمحتوا ممكن تشوفوا  قناه اليتيوب بتاعتي انا بقدم covers للاغاني العربي والانج. شكرا,neutral,33
التواصل مع Roznama Records ازاي ؟؟,neutral,6
اموت و اعرف الناس اللى عملة dislike بيتفرجو على الاغنية ليه من اصلو ؟ عايزة رد ل,neutral,18
اموت واعرف مين للي عمل dislike 135,neutral,7
الناس اللي عملت dislike دي ناس الاغنية فكرتم بحاجات وحشة مش اكتر,neutral,12
أنا نفسي أشوف الناس ألي بتعمل dis like,neutral,8
يا جماعه وصلوا Roznama  لـ مليون مشترك Please,neutral,9
دا اعلان ل adidas ولا ايه😂😂😔✋,neutral,6
يا جدعنا دي مش أغنيه ده إعلان adidas,neutral,8
نفسي اعرف مين اللي عامل unlike 😪😪,neutral,7
انا ازاي  راجل وبعيط    don.t cry  hema   you. re strong,neutral,17
0:46 مش انا  لوحدي الي لاحظت ان المكان ده شبه بتاع fake love 😂😂,neutral,15
نفسي يصتضيف BTS اقسم بالله ده يبقا برنامج عالمي,neutral,9
رامز ارجوك قولي انت راح تعمل مقلب باشهر فنانين العالم بفرقة bts لو لا اريد اعرف ,neutral,20
طريقة عمل فراخ مشويه في المنزل   بالخلطة السرية  تتبيله رائعه وشهيه Grilled chic,neutral,16
مادام مش ولادك ليه ماعملت dna,neutral,6
تحليل dna بسيط يخلص المشكلة ...,neutral,6
يا عم اعمل dna واخلص وخلصنا بقي الموضوع كل لما بيطول كل لما بيأفور اويي,neutral,15
يا ناس المحكمه نطقت الحكم بناء على تحليل ال DNA مش بيحكموا وخلاص اي قضايا نسب لا,neutral,35
الحين عدد المشتركين 1.99 million بس يسيروا ثنين مليون حد يزكرني,neutral,11
هي دي طنط اللي بتحب bts 😭؟,neutral,7
للإقبال علي dislike تاريخي 😂😂😂,neutral,5
"الضيفة محتاجة تشتغل بزيادة على speaking skills 
وكتير منغلقة على نفسها ✋🏻",neutral,12
"اسمها instagram ومعناها  instantgram
كلنا بنغلط لكن المهم نتدارك الغلط 🙋‍♂️",neutral,11
شباب مش احمد مكي لما حلق في الاغنيه بقا شبه الفنان الاجنبي الي علطول يمثل اكشن و,neutral,22
في سنة 2022 الكليب ده هيوصل 65 million viewers,neutral,9
نفس افهم ال 24 الف العملين DIS LIKE زعلانين من ايه,neutral,11
"بجد مش فاهم اللي عامل dislike 
عاوز ايه طب ايه اللي مش عاجبه ف الكلام او الفكرة",neutral,17
هو big ramy ظهر ف الكليب,neutral,6
"مفيش لعبة اقوي من لعبة لكن في لاعب اقوي من لاعب 
Coach    
   Mina adel",neutral,20
"اللحن نفس لحن 
The truth roisn murphy",neutral,7
مش دا لحن The truth بتاعت roisin murphy ؟,neutral,9
مش فاهم انا الناس العمله dis like هى الاغنية مش عجباك فى ايه,neutral,13
9k dislike علي ايه,neutral,4
طيب انا دلوقتي نفسي اشوف الناس اللي عاماه dis like دول ... ايه اللي مش عاجبهم في الاغنية نفسي افهم 😞😞,neutral,21
"ممكن تدعمونى عايز اوصل 10,000مشاهدى
Can you support me and I want to send me 10,",neutral,16
بالنسبه لل 3k اللى عاملين dislike ايه اللى مش عاجبكو ف الفيديو كليب نفسى افهم !!,neutral,16
الناس اللى عامله dislike ، بجد نفسى اعرف ليه ؟!؟!؟!!!!؟؟,neutral,10
أنا عاوز اعرف الناس اللي عامله dislike عملاها علشان ايه,neutral,10
"نزل الفيديو علي الفيس بوك ي Mekky 
هايجيب مشاهدات اكتر 
المعاي يخبط لايك",neutral,13
نفس لحن اغنية the truth,neutral,5
هو ازاي ال likes اكتر من ال views 😂,neutral,9
"بالراحة كدا ، الناس اللى عاملين 
دول Unlike 
وجهة نظركوا ايه :D",neutral,12
مستغرب اللي عاملين dislike,neutral,4
نفسي اعرف مين الناس الي بتعمل unlike,neutral,7
نفسي  الكبير part 6 ينزل,neutral,6
بستغرب لما الاقي dislikes على أغنية لـ أحمد مكي 🤔,neutral,10
18 الف deslike معقول في حد مش عاجبه الكليب 🙂,neutral,10
هما السبعتاشر الف اللي عاملين dislike دول مش عاجبهم ايه؟,neutral,10
مين بسمعها في 2020 Now,neutral,5
سؤال هما ال١٣k اللي عملين dislikes عملنهم ليه,neutral,8
بنسبة للي عامل dislike  ممكن اعرف شو اللي مش عاجبك ؟!!!!!,neutral,12
حد يجي ورايني نفسه كده الناس اللي عامله dislike تعالوا,neutral,10
حد شاف 0:24 كن فيها صوره xxtentaction 😢😓,neutral,8
"الملخص في اخر جملتين
 كنت معاك يوم ولادتك ...عايزك جنبي يوم ما اموت 
im afraid o",neutral,20
مين عامل dislike 😅,neutral,4
رابطة الناس اللي كُل يوم تخُش تشوف الكليب وصل لكام View !,neutral,12
ازاي في ناس عاملة dislike,neutral,5
نفسي اعرف الناس الي عاملة unlike ايه مشكلتها مع الاغنية ؟؟!!!,neutral,11
اللي عامل dislike ليه طيب,neutral,5
460  واحد عاملين dislike !!!! اموت واسال حد منهم ..ليه dislike!!!,neutral,12
هيا الناس اللى عاملة dislike دى عاملاه لية !!!!!!,neutral,9
نفس فكره اغنيه me and my girlfriend ل 2pac,neutral,9
"ممكن يتعمل ليها كليب بنفس جودة قطر الحياة و بنفس المخرج .. اصحي ي ميكي 
We want avideo clip for this song please",neutral,23
الأغنية نفس فكرة وكلمات i gave you power بتاعت رابر امريكي  اسمه  Nas او  Nasir . أغنية قديمة جدا ييجي من ٢٠ سنة,neutral,26
نفسي تعمل كليب مع snoop dogg,neutral,6
الفديوكليب ذكرني بفلم al pacino scarface,neutral,6
هو مفيش حد هنا سمع Tupac او xxxtentacion او Lil pump,neutral,11
"ملف IPTV لمشاهدة مباراة

دورى أبطال أفريقيا

بين النادى الأهلى 
و تاون شيب رولز
",neutral,23
هي مش عل itunes ليه,neutral,5
"يا جماعة قصته مشابهة ل فيلم الباتشينو scarface 1983 
الي شاف الفيلم هيعرف انا بت",neutral,17
بتوع ال dislike دول اموت وافهم دماغهم,neutral,7
نفسي اعرف الناس اللي عامله dislike  دول ايه ؟ دي حاجه متعجبكومش يابني ادمين,neutral,15
Infectious mononucleosis ده بالنسبة للدكاترة و عايزة تفك اللغز :),neutral,10
بيقلد 50 cent في اغنية in the club,neutral,8
مين بيسمعها في زمن الكرونا 2020 😂🤦‍♂️ Facebooky,neutral,8
طب الverified page  الي في الfacebook حقيقية ولا fake,neutral,10
"حد يحسبلنا نسبة الاعجاب بالفيديو يا جماعة ؟
18850 like it
402 dislike it",neutral,12
"احمد في مشكلة و لو ينفع اي حد يساعدني انا كنت حطيت الاغنية في you tube
لن قالي ا",neutral,36
كافيه sun set ده تقريبا هو نفس الكافية فى مسلسل عوالم خفيه 😂,neutral,13
"الحلقه مش شغاله
Not working in your region",neutral,7
اتعلم ازاي تبقي محترف Power Point  و تعرف تصمم صورة الجوكر بنفسك في خلال دقائق م,neutral,17
نفسي افهم اللي بيعملوا dislikes بيعملوها لي أو أي وجهة نظرهم,neutral,11
ممكن تقلولي امتا الاعادة علي قناة  on اسلنا مشفتش الحلقة,neutral,11
انا صعيدي.. ومش عارف يعني.. day يولاد day,neutral,8
"انك تلبسى cutting jeans لا يعنى انك مش هتبقى زوجة صالحة 
لكن كفتاة مسلمة ؟؟",neutral,15
ال events دي بتبقا فين و اقدر أحضرها ازاي و التيكت اجيبها منين و اعرف مواعيد ال ,neutral,19
"انا مش فاهمة اى tedx دا
عايزة افهم

وازاى اروح المكان دا بليز حد يرد",neutral,13
تخيل فى 1.292 dislike !!؟,neutral,5
الي عاملين dislike عملين dislike ليه 😕,neutral,7
مش عارف ازاي 700 عاملين unlike,neutral,6
يعني في cv مش مكتوب female,neutral,6
نفسي اعرف اللي داس unlike دا داس لية وازاي,neutral,9
اولا دا مش كلب تانيا دي fake money  مش فلوس حقيقيه ، سيبو العالم بحالها ، هو حر,neutral,19
اقتراح: ممكن تكتبوا تحت subtitles للناس اللي قاعد ورا الكاميرا عشان صوتهم بيبقي ,neutral,16
الوحيد الي مش عامل Hollywood smile,neutral,6
البنت الصغيرة دي اسمها نور عندها channel اسمها noritashow بس هي كبرت,neutral,12
الإجابة السيسي .. وعلى فكرة اسمها Black comedy  مش dark comedy,neutral,12
مين الي بيسمع الاغنيه في الحجر المنزلي now,neutral,8
أنا أسمعها مع قطتاي lora  و  minou,neutral,9
ناقص شعر ويصير post malone,neutral,5
😾😾اخذ الحق من الاشرار ليس بالشىء الهين ولكن يحتاج الى الكثير من الذكاءTaking jus,neutral,29
2020 here now الا بيسمعها لايك,neutral,6
لايك اللي كان يسمعها على mbc fm زمااااان 💔💔😂,neutral,9
كان فيه حاجات كتير فى الفيديو كليب مكنتش باخد بالي منها وانا صغير :D ... if u know what i mean,neutral,21
هشام عباس عملها قبل Coldplay بكم سنة و أخذ مشاهدات 6 مليون و Coldplay خذو أكثر م,neutral,20
"🙂💔*‏التفڪير الزائد يقتل سعادتڪہ🖤!*

Over thinking kills your happiness",neutral,8
انا نفسي اعرف اللي عاملين dislike شو بتهيألهم كل هل الإحساس والكلمات وال لحن ومش,neutral,16
لمشاهدة اجدد الافلام الاجنبية والعربية وقصص الرعب والرومانسي وجميع انواع القصص م,neutral,19
"برجاء الاشتراك لمساعدتي في الحصول على اكبر عدد ممكن من المشتركين في القناه ..
لل",neutral,36
"My dream is 100 subscribers only
حلمي 100 مشترك فقط",neutral,9
"ممكن حد يقولي ماركة النظارات السودا ايه
If anyone knows the black  sunglasses br",neutral,15
"*أنسّى الألمَ ؟ أنها مجرد حياهَ ولن تدوّم ..* 🖤🍁
Forget the pain , its just life",neutral,19
اغنية بعنوان : no stop.music,neutral,5
"لقد كنت صامتأ لكنَني لم اكن أعمى 
I was silent, but was not blind",neutral,14
البنت في الاول لابسة نفس فستان nour stars,neutral,8
"Do not grieve me, my little one. That feeling will dispel all the love within you as the days pass, and Suh will . سيؤدي هذا الشعور إلى تبديد كل الحب بداخلك مع مرور الأيام ، ولن تبقى سوه بمثابة ذ",neutral,47
0:45s لبست فستان مثل noor stars,neutral,6
معلش انا اسمي mohamedwagdy,neutral,4
ال بيحب يسرا like,neutral,4
طريقة عزف اغنيه هافانا.. How to play havana,neutral,8
هو دا فيديو كليب متصور مخصوص للغنية ولا دي اغنية من فيلم حد يفهمني lol,neutral,15
تفكريني باغاني فلم lala land,neutral,5
خلوها download offline علشان نعرف نسمعها علي طول,neutral,8
ازاي اعملdownlaod للاغنية please any answer thanks,neutral,7
أنا كنت عاوز الرابط لإعلان برنامج  lolita,neutral,8
"اسم اغنيه 
Till l collapse",neutral,5
Scattin -Zoot Suit يا جماعه هي دي الاغنيه اللي كانت موجوده في الاعلان,neutral,13
ده عنده مرض SBD,neutral,4
الجزء الثاني  في تطبيق الاسطورة tv,neutral,7
بليز يامدير قناه Zee Alwan تعرض مسلسل سلطانة ♥بعد السلطانه قسم 👌👌,neutral,12
اي حلقه please,neutral,3
اول view,neutral,2
هما دول ال peacekeepers ؟,neutral,5
هو المسلسل هينزل بتقنية 5.1 surround  ولا هينزل stereo,neutral,10
"طيب كانو سموه The end 
كانت اظبط اكتر",neutral,8
"From  foreigners who watch this Egyptian film  tramples Lake 
شباب هما الي معلقي",neutral,25
فناة ON,neutral,2
احب اقول لاي واحده بتحب ال bad boys ان ال bad boys end badly,neutral,14
ثوانى حد لاحظ ان جكت سريه مكتوب عليه Plak pank  كم شخص لاحظ 🤔,neutral,15
ياجماعة  مسلسلات رمضان علي الأسطورة TV,neutral,7
شاهد كمية انتاج فأر واحد فقط من فأران التجارب البيضاء .... !! الشرح فى الوصف .. white mouse birth,neutral,19
حق سكلانس في رقبتك يالنمر  Mohamed emam,neutral,8
نسل الاغراب vs موسى,neutral,4
فين كوفيد يا فناة oN,neutral,5
لمادا لم يعرض برنامج رامز  على قناة MBC masr,neutral,10
"اغنيه EDM
 Electronic dance music
تتسمع لمحبى الدانس والهاوس",neutral,8
اللى شاف التقنيه دى فى فيلم  ويل سميث gemini man  لايك,neutral,13
معنى Pepsi هو pay every pound to save Israel,neutral,9
الاعلان كان ناقص حاجه واحده   -- الثانيه 51  - لما صلا ح وقف  - الصوت كان المفرو,neutral,42
أنا مش هشرب شاي تاني ، أنا هشرب coffee ☕☕,neutral,10
إللى بيحب الشاى يحط like e😂😂😂😂😂😂😂😂,neutral,6
مين عاوزه يشرب شاى اضغط like,neutral,6
اللي عايز بشرب شاي دلوقتي يعمل like 😄😂,neutral,8
اكيد ال عاملين Dislike مبيحبوش الشاي 😂😂😂 !!,neutral,8
ممكن كلمات الأغنية في message واحده,neutral,6
كل معجبين حمادة هلال like,neutral,5
الاغنية الرومانية اسمها made in romania,neutral,6
"اللحن الاصلي روماني مش فطوما هو اللحن الاصلي
Lonut cercel",neutral,9
ستينج بتاع tna,neutral,3
Sting دا مصارع,neutral,3
"انت مين يامعلم
ستينغ. Sting",neutral,4
Vann damme يغني في في 00:50,neutral,6
السيد محمد رمضان   هي الشخصية اسمها  MArO,neutral,10
ممكن ال id يا اسطورة,neutral,5
شكلك بقيت تلعب العبه  من بعد ما اتعقدت مع شركه جارينا فري فاير  Garana free fire,neutral,18
معاك samir gamal,neutral,3
"هو ده فعلا الجون بتاع هولاندا ولا اي واحد وخلاص :D
 Egypt",neutral,12
المطربة.  شرين بتقول جمله فيها كلمه فودافون vodafone.بس هي بتقول فودافو vodafon و ما بتنط,neutral,17
هو مين الي مع امينه خليل  في الايف؟؟   Egypt,neutral,12
أن شاء الله هرجع هنا بعد سنه او اكتر تكون كل حاجه اتغيرت للاحسن ياررررب Om,neutral,16
ماحدش لاحظ أن فى الدقيقة 1.5 لمبة DSL مش منورة,neutral,10
من الجاب John wick و fransico randez هنا,neutral,8
Nairobi البنت ف ال thumbnail,neutral,5
ال جاي من bmians يدوس لايك 😁,neutral,7
حد خد باله من حر ال M اللي ظاهر في المرايا بالمقلوب طيب حد فهم الحرف ده تقصد بيه,neutral,41
حرف ال M المقلوب يشير إلى عاءلة مبارك,neutral,8
مين شاف  amr snipr وهوه بيتشقلب,neutral,7
شحن PUBG,neutral,2
"مش عارف ليه بس تخيلوا كده شيريهان ونانسي في فيلم musical مع بعض
لو اتكتب صح هيكس",neutral,18
تذكرني بحركات Mia  في فيلم  Lala Land,neutral,9
امير كرارة assassin creed fan يرجالة,neutral,6
مين لاحظ أن اول الاعلان موسيقية اغنيت mommae بتاعت جاي بارك,neutral,11
"No one:
Literally no one:
Me: احنا فرش وفرافيش احنا فرش نحب نعيش",neutral,11
انا الوحيده ال لاحظت ان الخشبه العليها خشب ملون زي MV BTS اغنيه Permission to da,neutral,17
مين لاحظ شعار bts 🙂,neutral,5
كلوا داخل عشان يشوف الاعلان انا داخله عشان امين لابس تيشرت فى اخر الفديو عليه شع,neutral,32
جماعه ملحظتوش انو لابس السديري الاسود دا وعليه شعار BTS,neutral,10
عندي مشكله كل ما اجي اعمل باقه X بيقولي عفوا لا يمكنك الاشتراك في هذه الخدمه لي ,neutral,18
"انا لى لما اجى ادخل ع My orange بيقولى الرمز 
طيب انت كنت بدخل عليه ع طول ليه بي",neutral,28
بما ان الاكل يحب اللمة عشان كدا فكرة ممكن تكون جيدة في كل فرع من ماك يكون في مصو,neutral,39
مين music producer ؟,neutral,4
ممكن الي. عمل dislike ممكن تقولي ايه سببه,neutral,8
"الأدباء : ليت الشباب يعود يوما
هيفاء : yes",neutral,8
لو كنت هبقي حصان كنت هبقي Black Horse,neutral,8
ايه ده ! راب ولا شرقي ولا ال genre ايه بالظبط انا اتلغبطت,neutral,13
انا بغني عندي تيك توك اسمه Belal ammar 00عايز اوصل لتامر يا جماعه  وصلوني,neutral,15
سؤال : ممكن اعرف من هو صاحب ال sketch في الدقيقة ٢:٥٨ ؟ وشكرا,neutral,14
ممكن سؤال يا شباب وياwe أنا عندي لعبة فري فاير ما بتشتغل ليش واللة ما أعرف أذا ل,neutral,28
طب انا مشتري راوتر وي الجديد vdsl مكتوب في صفحه الراوتر  Adsl plas ليش,neutral,15
